Element: 27082 0 9999.  85.4202	0.00688033    27382  -2000.0  2000.0 2916.3291  0.05000   31.176912   -6.000000  147.500000
Element: 27083 0 9999.  86.0229	0.00689324    27383  -2000.0  2000.0 2933.8490  0.05000   31.176912    0.000000  147.500000
Element: 27084 0 9999.  86.1817	0.00762314    27384  -2000.0  2000.0 2885.9430  0.05000   31.176912    6.000000  147.500000
Element: 27085 0 9999.  86.3712	0.00623249    27385  -2000.0  2000.0 2901.1295  0.05000   31.176912   12.000000  147.500000
Element: 27086 0 9999.  95.7068	0.00705696    27386  -2000.0  2000.0 2905.7114  0.05000   36.373062  -21.000000  147.500000
Element: 27087 0 9999.  86.3546	0.00610528    27387  -2000.0  2000.0 2890.7463  0.05000   36.373062  -15.000000  147.500000
Element: 27088 0 9999.  86.0314	0.00623525    27388  -2000.0  2000.0 2900.5331  0.05000   36.373062   -9.000000  147.500000
Element: 27089 0 9999.  86.2616	0.00654225    27389  -2000.0  2000.0 2890.0085  0.05000   36.373062   -3.000000  147.500000
Element: 27090 0 9999.  86.6472	0.00603126    27390  -2000.0  2000.0 2864.0479  0.05000   36.373062    3.000000  147.500000
Element: 27091 0 9999.  86.1244	0.00615736    27391  -2000.0  2000.0 2914.2191  0.05000   36.373062    9.000000  147.500000
Element: 27092 0 9999.  86.0552	0.00670983    27392  -2000.0  2000.0 2888.3291  0.05000   36.373062   15.000000  147.500000
Element: 27093 0 9999.  85.7786	0.00703949    27393  -2000.0  2000.0 2861.8490  0.05000   41.569218  -24.000000  147.500000
Element: 27094 0 9999.  86.1372	0.00998205    27394  -2000.0  2000.0 2889.9430  0.05000   41.569218  -18.000000  147.500000
Element: 27095 0 9999.  86.1343	0.0058409    27395  -2000.0  2000.0 2893.1295  0.05000   41.569218  -12.000000  147.500000
Element: 27096 0 9999.  85.888	0.00640976    27396  -2000.0  2000.0 2837.7114  0.05000   41.569218   -6.000000  147.500000
Element: 27097 0 9999.  86.8375	0.0137071    27397  -2000.0  2000.0 2822.7463  0.05000   41.569218    0.000000  147.500000
Element: 27098 0 9999.  86.7307	0.00975637    27398  -2000.0  2000.0 2824.5331  0.05000   41.569218    6.000000  147.500000
Element: 27099 0 9999.  86.6713	0.0110192    27399  -2000.0  2000.0 2830.0085  0.05000   41.569218   12.000000  147.500000
Element: 27100 0 9999.  86.5604	0.00926812    27400  -2000.0  2000.0 2812.0479  0.05000   41.569218   18.000000  147.500000
Element: 27101 0 9999.  86.0329	0.00902306    27401  -2000.0  2000.0 2836.0479  0.05000   46.765369  -27.000000  147.500000
Element: 27102 0 9999.  86.0587	0.00800396    27402  -2000.0  2000.0 2796.0479  0.05000   46.765369  -21.000000  147.500000
Element: 27103 0 9999.  86.2043	0.0100703    27403  -2000.0  2000.0 2820.0479  0.05000   46.765369  -15.000000  147.500000
Element: 27104 0 9999.  86.0146	0.00856193    27404  -2000.0  2000.0 2860.0479  0.05000   46.765369   -9.000000  147.500000
Element: 27105 0 9999.  85.4067	0.00947439    27405  -2000.0  2000.0 2836.0479  0.05000   46.765369   -3.000000  147.500000
Element: 27106 0 9999.  85.6537	0.0096175    27406  -2000.0  2000.0 2852.0479  0.05000   46.765369    3.000000  147.500000
Element: 27107 0 9999.  85.2901	0.00990301    27407  -2000.0  2000.0 2856.0479  0.05000   46.765369    9.000000  147.500000
Element: 27108 0 9999.  85.434	0.00895612    27408  -2000.0  2000.0 2852.0479  0.05000   46.765369   15.000000  147.500000
Element: 27109 0 9999.  85.7717	0.0116267    27409  -2000.0  2000.0 2820.0479  0.05000   46.765369   21.000000  147.500000
Element: 27110 0 9999.  86.2297	0.00776727    27410  -2000.0  2000.0 2860.0479  0.05000   51.961521  -30.000000  147.500000
Element: 27111 0 9999.  85.8943	0.00820302    27411  -2000.0  2000.0 2868.0479  0.05000   51.961521  -24.000000  147.500000
Element: 27112 0 9999.  104.642	0.0103849    27412  -2000.0  2000.0 2820.0479  0.05000   51.961521  -18.000000  147.500000
Element: 27113 0 9999.  85.9821	0.00712638    27413  -2000.0  2000.0 2840.0479  0.05000   51.961521  -12.000000  147.500000
Element: 27114 0 9999.  86.7194	0.00721553    27414  -2000.0  2000.0 2832.0479  0.05000   51.961521   -6.000000  147.500000
Element: 28052 0 9999.  85.9564	0.00713222    28352  -2000.0  2000.0 2614.9432  0.05000   51.961521    0.000000  147.500000
Element: 28033 0 9999.  86.7339	0.0115868    28333  -2000.0  2000.0 2582.4384  0.05000   51.961521    6.000000  147.500000
Element: 27117 0 9999.  86.1787	0.0086169    27417  -2000.0  2000.0 2860.0479  0.05000   51.961521   12.000000  147.500000
Element: 27118 0 9999.  85.5431	0.0097624    27418  -2000.0  2000.0 2820.0479  0.05000   51.961521   18.000000  147.500000
Element: 27119 0 9999.  86.263	0.00590276    27419  -2000.0  2000.0 2828.0479  0.05000   51.961521   24.000000  147.500000
Element: 27120 0 9999.  87.4469	0.00592121    27420  -2000.0  2000.0 2756.0479  0.05000   57.157672  -27.000000  147.500000
Element: 27121 0 9999.  86.1844	0.00584588    27421  -2000.0  2000.0 2844.0479  0.05000   57.157662  -21.000000  147.500000
Element: 27122 0 9999.  86.187	0.00642101    27422  -2000.0  2000.0 2848.0479  0.05000   57.157662  -15.000000  147.500000
Element: 27123 0 9999.  86.3649	0.00551539    27423  -2000.0  2000.0 2828.0479  0.05000   57.157662   -9.000000  147.500000
Element: 27124 0 9999.  86.9997	0.00784553    27424  -2000.0  2000.0 2872.0479  0.05000   57.157662   -3.000000  147.500000
Element: 27125 0 9999.  87.2102	0.0113476    27425  -2000.0  2000.0 2868.0479  0.05000   57.157662    3.000000  147.500000
Element: 27126 0 9999.  86.3015	0.0834209    27426  -2000.0  2000.0 2832.0479  0.05000   57.157662    9.000000  147.500000
Element: 26042 0 9999.  85.8593	0.0213294    26342  -2000.0  2000.0 2883.0262  0.05000   57.157662   15.000000  147.500000
Element: 27128 0 9999.  86.9083	0.00921822    27428  -2000.0  2000.0 2820.0479  0.05000   57.157662   21.000000  147.500000
Element: 28001 0 9999.  86.1218	0.0128198    28301  -2000.0  2000.0 2601.1422  0.05000    5.196152    3.000000  147.500000
Element: 28002 0 9999.  85.5471	0.0282261    28302  -2000.0  2000.0 2674.3795  0.05000   10.392304    6.000000  147.500000 
Element: 28003 0 9999.  86.4515	0.0314382    28303  -2000.0  2000.0 2676.6611  0.05000    5.196152    9.000000  147.500000
Element: 28004 0 9999.  85.0387	0.0239471    28304  -2000.0  2000.0 2657.7220  0.05000   15.588456    9.000000  147.500000 
Element: 28005 0 9999.  85.8139	0.0225765    28305  -2000.0  2000.0 2688.2659  0.05000   10.392304   12.000000  147.500000 
Element: 28006 0 9999.  86.1838	0.0281697    28306  -2000.0  2000.0 2695.8684  0.05000    5.196152   15.000000  147.500000 
Element: 28007 0 9999.  85.4355	0.0268473    28307  -2000.0  2000.0 2689.6130  0.05000   20.784609   12.000000  147.500000 
Element: 28008 0 9999.  85.7313	0.0276286    28308  -2000.0  2000.0 2309.3597  0.05000   15.588456   15.000000  147.500000 
Element: 28009 0 9999.  86.0981	0.0195599    28309  -2000.0  2000.0 2750.0171  0.05000   10.392304   18.000000  147.500000 
Element: 28010 0 9999.  85.368	0.0180909    28310  -2000.0  2000.0 2743.6221  0.05000    5.196152   21.000000  147.500000 
Element: 28011 0 9999.  86.2835	0.0276088    28311  -2000.0  2000.0 2739.9750  0.05000   25.980761   15.000000  147.500000 
Element: 28012 0 9999.  85.6856	0.0221753    28312  -2000.0  2000.0 2689.3668  0.05000   20.784609   18.000000  147.500000 
Element: 28013 0 9999.  86.2394	0.022274    28313  -2000.0  2000.0 2710.8954  0.05000   15.588456   21.000000  147.500000 
Element: 28014 0 9999.  86.0222	0.0189644    28314  -2000.0  2000.0 2731.8923  0.05000   10.392304   24.000000  147.500000 
Element: 28015 0 9999.  85.7962	0.0210583    28315  -2000.0  2000.0 2726.6204  0.05000    5.196152   27.000000  147.500000 
Element: 28016 0 9999.  85.4569	0.0197701    28316  -2000.0  2000.0 2692.5337  0.05000   31.176912   18.000000  147.500000 
Element: 28017 0 9999.  86.1368	0.0114836    28317  -2000.0  2000.0 2752.8220  0.05000   25.980761   21.000000  147.500000 
Element: 28018 0 9999.  85.9722	0.00992756    28318  -2000.0  2000.0 2718.8682  0.05000   20.784609   24.000000  147.500000 
Element: 28019 0 9999.  86.0427	0.0128154    28319  -2000.0  2000.0 2707.4324  0.05000   15.588456   27.000000  147.500000 
Element: 28020 0 9999.  85.4871	0.0118212    28320  -2000.0  2000.0 2698.5161  0.05000   10.392304   30.000000  147.500000 
Element: 28021 0 9999.  86.1461	0.0109956    28321  -2000.0  2000.0 2717.4531  0.05000    5.196152   33.000000  147.500000 
Element: 28022 0 9999.  85.9625	0.0129918    28322  -2000.0  2000.0 2695.7325  0.05000   36.373062   21.000000  147.500000 
Element: 28023 0 9999.  86.4443	0.00990848    28323  -2000.0  2000.0 2693.9530  0.05000   31.176912   24.000000  147.500000 
Element: 28024 0 9999.  85.4292	0.00987744    28324  -2000.0  2000.0 2646.8622  0.05000   25.980761   27.000000  147.500000 
Element: 28025 0 9999.  86.2853	0.0110259    28325  -2000.0  2000.0 2734.9215  0.05000   20.784609   30.000000  147.500000 
Element: 28026 0 9999.  86.2651	0.0111068    28326  -2000.0  2000.0 2755.6916  0.05000   15.588456   33.000000  147.500000 
Element: 28027 0 9999.  85.6719	0.0165694    28327  -2000.0  2000.0 2741.6077  0.05000   10.392304   36.000000  147.500000 
Element: 28028 0 9999.  85.7226	0.0116031    28328  -2000.0  2000.0 2735.7246  0.05000    5.196152   39.000000  147.500000 
Element: 28029 0 9999.  85.9339	0.0233582    28329  -2000.0  2000.0 2710.0670  0.05000   41.569218   24.000000  147.500000 
Element: 28030 0 9999.  85.7026	0.00925508    28330  -2000.0  2000.0 2729.0212  0.05000   36.373062   27.000000  147.500000 
Element: 28031 0 9999.  86.0042	0.0122029    28331  -2000.0  2000.0 2710.5634  0.05000   31.176912   30.000000  147.500000 
Element: 28032 0 9999.  85.946	0.00977287    28332  -2000.0  2000.0 2728.0983  0.05000   25.980761   33.000000  147.500000 
Element: 27116 0 9999.  85.0627	0.00762611    27416  -2000.0  2000.0 2764.0479  0.05000   20.784609   36.000000  147.500000 
Element: 28034 0 9999.  85.5663	0.0125725    28334  -2000.0  2000.0 2639.5118  0.05000   15.588456   39.000000  147.500000 
Element: 28035 0 9999.  85.2313	0.0168107    28335  -2000.0  2000.0 2713.4413  0.05000   10.392304   42.000000  147.500000 
Element: 28036 0 9999.  85.2736	0.00738271    28336  -2000.0  2000.0 2658.5240  0.05000    5.196152   45.000000  147.500000 
Element: 27076 0 9999.  85.4743	0.00974    27376  -2000.0  2000.0 2761.7114  0.05000   46.765369   27.000000  147.500000 
Element: 28038 0 9999.  85.33	0.0182672    28338  -2000.0  2000.0 2703.0139  0.05000   41.569218   30.000000  147.500000 
Element: 28039 0 9999.  85.3006	0.0158976    28339  -2000.0  2000.0 2718.8284  0.05000   36.373062   33.000000  147.500000 
Element: 28040 0 9999.  85.5431	0.0129173    28340  -2000.0  2000.0 2705.5144  0.05000   31.176912   36.000000  147.500000 
Element: 28041 0 9999.  85.7805	0.0218319    28341  -2000.0  2000.0 2710.7473  0.05000   25.980761   39.000000  147.500000 
Element: 28042 0 9999.  85.966	0.0155212    28342  -2000.0  2000.0 2695.0262  0.05000   20.784609   42.000000  147.500000 
Element: 28043 0 9999.  85.891	0.0117698    28343  -2000.0  2000.0 2695.7924  0.05000   15.588456   45.000000  147.500000 
Element: 28044 0 9999.  85.6188	0.0108529    28344  -2000.0  2000.0 2677.5239  0.05000   10.392304   48.000000  147.500000 
Element: 28045 0 9999.  86.0721	0.0129018    28345  -2000.0  2000.0 2695.2804  0.05000    5.196152   51.000000  147.500000 
Element: 28046 0 9999.  85.7735	0.00988051    28346  -2000.0  2000.0 2664.5986  0.05000   51.961521   30.000000  147.500000 
Element: 28047 0 9999.  85.5878	0.0121005    28347  -2000.0  2000.0 2656.2399  0.05000   46.765369   33.000000  147.500000 
Element: 28048 0 9999.  85.2967	0.0141714    28348  -2000.0  2000.0 2637.5458  0.05000   41.569218   36.000000  147.500000 
Element: 28049 0 9999.  85.8028	0.0232835    28349  -2000.0  2000.0 2721.2776  0.05000   36.373062   39.000000  147.500000 
Element: 28050 0 9999.  86.2106	0.0196929    28350  -2000.0  2000.0 2744.5063  0.05000   31.176912   42.000000  147.500000 
Element: 28051 0 9999.  85.0958	0.0158056    28351  -2000.0  2000.0 2749.7623  0.05000   25.980761   45.000000  147.500000 
Element: 27115 0 9999.  86.5961	0.0188272    27415  -2000.0  2000.0 2792.0479  0.05000   20.784609   48.000000  147.500000 
Element: 28053 0 9999.  85.8125	0.0139859    28353  -2000.0  2000.0 2729.9678  0.05000   15.588456   51.000000  147.500000 
Element: 28054 0 9999.  85.8402	0.0154409    28354  -2000.0  2000.0 2728.1404  0.05000   10.392304   54.000000  147.500000 
Element: 28055 0 9999.  85.5296	0.0113303    28355  -2000.0  2000.0 2745.1295  0.05000    5.196152   57.000000  147.500000 
Element: 28056 0 9999.  85.6136	0.0172632    28356  -2000.0  2000.0 2705.7114  0.05000   51.961521   36.000000  147.500000 
Element: 28057 0 9999.  86.2055	0.0103938    28357  -2000.0  2000.0 2702.7463  0.05000   46.765369   39.000000  147.500000 
Element: 28058 0 9999.  86.2312	0.0157974    28358  -2000.0  2000.0 2680.5331  0.05000   41.569218   42.000000  147.500000 
Element: 28059 0 9999.  86.0314	0.0202236    28359  -2000.0  2000.0 2698.0085  0.05000   36.373062   45.000000  147.500000 
Element: 28060 0 9999.  85.7189	0.0125292    28360  -2000.0  2000.0 2700.0479  0.05000   31.176912   48.000000  147.500000 
Element: 28061 0 9999.  85.7674	0.0430226    28361  -2000.0  2000.0 2690.2191  0.05000   25.980761   51.000000  147.500000 
Element: 28062 0 9999.  85.536	0.0177889    28362  -2000.0  2000.0 2660.3291  0.05000   20.784609   54.000000  147.500000 
Element: 28063 0 9999.  85.734	0.0114723    28363  -2000.0  2000.0 2713.8490  0.05000   15.588456   57.000000  147.500000 
Element: 28064 0 9999.  85.595	0.00914136    28364  -2000.0  2000.0 2713.9430  0.05000   10.392304   60.000000  147.500000 
Element: 28065 0 9999.  86.0295	0.0128658    28365  -2000.0  2000.0 2677.1295  0.05000    0.000000    6.000000  147.500000
Element: 28066 0 9999.  85.6507	0.0473809    28366  -2000.0  2000.0 2681.7114  0.05000    0.000000   12.000000  147.500000
Element: 28067 0 9999.  86.4384	0.0410739    28367  -2000.0  2000.0 2650.7463  0.05000   -5.196152    9.000000  147.500000
Element: 28068 0 9999.  86.5991	0.0181795    28368  -2000.0  2000.0 2692.5331  0.05000    0.000000   18.000000  147.500000
Element: 28069 0 9999.  91.1759	0.0161236    28369  -2000.0  2000.0 2690.0085  0.05000   -5.196152   15.000000  147.500000
Element: 28070 0 9999.  87.4213	0.0173015    28370  -2000.0  2000.0 2680.0479  0.05000  -10.392304   12.000000  147.500000
Element: 28071 0 9999.  86.4479	0.0141796    28371  -2000.0  2000.0 2702.2191  0.05000    0.000000   24.000000  147.500000
Element: 28072 0 9999.  86.1501	0.0185932    28372  -2000.0  2000.0 2676.3291  0.05000   -5.196152   21.000000  147.500000
Element: 28073 0 9999.  85.7784	0.0144598    28373  -2000.0  2000.0 2657.8490  0.05000  -10.392304   18.000000  147.500000
Element: 28074 0 9999.  85.2325	0.0335172    28374  -2000.0  2000.0 2633.9430  0.05000  -15.588456   15.000000  147.500000
Element: 28075 0 9999.  85.4038	0.0172131    28375  -2000.0  2000.0 2661.1295  0.05000    0.000000   30.000000  147.500000
Element: 28076 0 9999.  84.9686	0.0158375    28376  -2000.0  2000.0 2637.7114  0.05000   -5.196152   27.000000  147.500000
Element: 28077 0 9999.  85.2103	0.014252    28377  -2000.0  2000.0 2654.7463  0.05000  -10.392304   24.000000  147.500000
Element: 28078 0 9999.  85.5382	0.0427477    28378  -2000.0  2000.0 2644.5331  0.05000  -15.588456   21.000000  147.500000
Element: 28079 0 9999.  85.2694	0.0379249    28379  -2000.0  2000.0 2646.0085  0.05000  -20.784609   18.000000  147.500000
Element: 28080 0 9999.  85.4159	0.0197936    28380  -2000.0  2000.0 2532.0479  0.05000    0.000000   36.000000  147.500000
Element: 28081 0 9999.  86.1254	0.0349233    28381  -2000.0  2000.0 2694.2191  0.05000   -5.196152   33.000000  147.500000
Element: 28082 0 9999.  94.4853	0.00931913    28382  -2000.0  2000.0 2632.3291  0.05000  -10.392304   30.000000  147.500000
Element: 28083 0 9999.  86.1007	0.0429999    28383  -2000.0  2000.0 2689.8490  0.05000  -15.588456   27.000000  147.500000
Element: 28084 0 9999.  86.0141	0.0366954    28384  -2000.0  2000.0 2685.9430  0.05000  -20.784609   24.000000  147.500000
Element: 28085 0 9999.  85.7822	0.0246671    28385  -2000.0  2000.0 2669.1295  0.05000  -25.980761   21.000000  147.500000
Element: 28086 0 9999.  85.858	0.052672    28386  -2000.0  2000.0 2673.7114  0.05000    0.000000   42.000000  147.500000
Element: 28087 0 9999.  87.0097	0.0255654    28387  -2000.0  2000.0 2678.7463  0.05000   -5.196152   39.000000  147.500000
Element: 28088 0 9999.  94.3368	0.0334106    28388  -2000.0  2000.0 2688.5331  0.05000  -10.392304   36.000000  147.500000
Element: 28089 0 9999.  88.0148	0.0208235    28389  -2000.0  2000.0 2714.0085  0.05000  -15.588456   33.000000  147.500000
Element: 28090 0 9999.  85.9851	0.0596714    28390  -2000.0  2000.0 2720.0479  0.05000  -20.784609   30.000000  147.500000
Element: 28091 0 9999.  84.1216	0.0379453    28391  -2000.0  2000.0 2726.2191  0.05000  -25.980761   27.000000  147.500000
Element: 28092 0 9999.  90.8388	0.0281405    28392  -2000.0  2000.0 2672.3291  0.05000  -31.176912   24.000000  147.500000
Element: 28093 0 9999.  85.6907	0.0259729    28393  -2000.0  2000.0 2725.8490  0.05000    0.000000   48.000000  147.500000
Element: 26076 0 9999.  85.6801	0.0988124    26376  -2000.0  2000.0 2881.7114  0.05000   -5.196152   45.000000  147.500000
Element: 28095 0 9999.  86.4128	0.04584    28395  -2000.0  2000.0 2725.1295  0.05000  -10.392304   42.000000  147.500000
Element: 28096 0 9999.  85	0.0314799    28396  -2000.0  2000.0 2721.7114  0.05000  -15.588456   39.000000  147.500000
Element: 28097 0 9999.  86.5836	0.0163385    28397  -2000.0  2000.0 2698.7463  0.05000  -20.784609   36.000000  147.500000
Element: 28098 0 9999.  85.9383	0.0204008    28398  -2000.0  2000.0 2708.5331  0.05000  -25.980761   33.000000  147.500000
Element: 27068 0 9999.  86.0894	0.0304894    27368  -2000.0  2000.0 2768.5331  0.05000  -31.176912   30.000000  147.500000
Element: 28100 0 9999.  85.7801	0.0134898    28400  -2000.0  2000.0 2776.0479  0.05000  -36.373062   27.000000  147.500000
Element: 28101 0 9999.  85.726	0.0222001    28401  -2000.0  2000.0 2688.0479  0.05000    0.000000   54.000000  147.500000
Element: 28102 0 9999.  85.2874	0.0135481    28402  -2000.0  2000.0 2660.0479  0.05000   -5.196152   51.000000  147.500000
Element: 28103 0 9999.  85.3709	0.013061    28403  -2000.0  2000.0 2664.0479  0.05000  -10.392304   48.000000  147.500000
Element: 28104 0 9999.  85.6993	0.0143494    28404  -2000.0  2000.0 2696.0479  0.05000  -15.588456   45.000000  147.500000
Element: 28105 0 9999.  85.5239	0.0251543    28405  -2000.0  2000.0 2664.0479  0.05000  -20.784609   42.000000  147.500000
Element: 28106 0 9999.  85.8283	0.015696    28406  -2000.0  2000.0 2676.0479  0.05000  -25.980761   39.000000  147.500000
Element: 28107 0 9999.  93.3995	0.0149161    28407  -2000.0  2000.0 2688.0479  0.05000  -31.176912   36.000000  147.500000
Element: 28108 0 9999.  85.4483	0.0140251    28408  -2000.0  2000.0 2704.0479  0.05000  -36.373062   33.000000  147.500000
Element: 28109 0 9999.  86.3085	0.0209768    28409  -2000.0  2000.0 2656.0479  0.05000  -41.569218   30.000000  147.500000
Element: 28110 0 9999.  86.0918	0.0187011    28410  -2000.0  2000.0 2676.0479  0.05000    0.000000   60.000000  147.500000
Element: 28111 0 9999.  89.9456	0.0174789    28411  -2000.0  2000.0 2676.0479  0.05000   -5.196152   57.000000  147.500000
Element: 28112 0 9999.  85.4959	0.0170947    28412  -2000.0  2000.0 2672.0479  0.05000  -10.392304   54.000000  147.500000
Element: 28113 0 9999.  84.9491	0.00943258    28413  -2000.0  2000.0 2688.0479  0.05000  -15.588456   51.000000  147.500000
Element: 28114 0 9999.  86.0152	0.0113266    28414  -2000.0  2000.0 2688.0479  0.05000  -20.784609   48.000000  147.500000
Element: 28115 0 9999.  85.9545	0.00950941    28415  -2000.0  2000.0 2700.0479  0.05000  -25.980761   45.000000  147.500000
Element: 28116 0 9999.  84.8497	0.00906099    28416  -2000.0  2000.0 2680.0479  0.05000  -31.176912   42.000000  147.500000
Element: 28117 0 9999.  85.6446	0.00833394    28417  -2000.0  2000.0 2668.0479  0.05000  -36.373062   39.000000  147.500000
Element: 28118 0 9999.  85.7623	0.00785949    28418  -2000.0  2000.0 2568.0479  0.05000  -41.569218   36.000000  147.500000
Element: 28119 0 9999.  85.8073	0.00712592    28419  -2000.0  2000.0 2680.0479  0.05000  -46.765369   33.000000  147.500000
Element: 28120 0 9999.  86.041	0.00794581    28420  -2000.0  2000.0 2600.0479  0.05000  -10.392304   60.000000  147.500000
Element: 28121 0 9999.  85.8075	0.00928434    28421  -2000.0  2000.0 2660.0479  0.05000  -15.588456   57.000000  147.500000
Element: 28122 0 9999.  85.5467	0.00739362    28422  -2000.0  2000.0 2660.0479  0.05000  -20.784609   54.000000  147.500000
Element: 28123 0 9999.  86.8155	0.00799899    28423  -2000.0  2000.0 2684.0479  0.05000  -25.980761   51.000000  147.500000
Element: 28124 0 9999.  85.9311	0.00772735    28424  -2000.0  2000.0 2652.0479  0.05000  -31.176912   48.000000  147.500000
Element: 28125 0 9999.  85.6523	0.0128318    28425  -2000.0  2000.0 2672.0479  0.05000  -36.373064   45.000000  147.500000
Element: 28126 0 9999.  85.8545	0.0128237    28426  -2000.0  2000.0 2652.0479  0.05000  -41.569216   42.000000  147.500000
Element: 28127 0 9999.  85.5857	0.0114614    28427  -2000.0  2000.0 2668.0479  0.05000  -46.765368   39.000000  147.500000
Element: 28128 0 9999.  85.0758	0.00953964    28428  -2000.0  2000.0 2616.0479  0.05000  -51.961520   36.000000  147.500000
#
##
Initialise:
##
##
##      Histograming of basic detector stuff
##
## NaI Crystal hit multiplicity, 32 channels, range 0--32
##              Name            ch/low/high     imin/imax
#Display: 1D     Nhits           32 0 32
#Display: 1D	NADChits  	32 0 32
#Display: 1D	NTDChits  	32 0 32
#Display: 1D	TAPSDiscr	8192 0 8192
#Display: 1D	TAPSVeto	384 0 384
#Display: 1D	NPatternHits	48 0 48		0 1
##
## NaI hit frequency distribution, 720 elements, range 0 -- 720
##              Name            ch/low/high     imin/imax
Display: 1D     Hits            384 0 384
Display: 1D	ADCHits		384 0 384
Display: 1D	TDCHits		384 0 384
##
## Total Energy deposited in the array, 1000 channels, range 0 -- 200 MeV
##              Name            ch/low/high     imin/imax
#Display: 1D     Etot            5000  -5 10 
##
## Energy deposited in individual crystals, 200 channels, range 0 -- 400 MeV
## Make histogram for each element (0-509) of the CB
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    Energy          8000  -5 10     0 384
##
## Energy OR
#Display: 1D    EnergyOR        2000 -400 400
##      Cluster Histograms
##
##      1/2D    Name            Chan    Low     High    Imin    Imax
## Energy in each Cluster
## Make histogram for each element (0-509)  of the TAPS forward wall
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    ClEnergy        200 0 600       0 384
##
## Hit pattern within each cluster
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    ClHits          32 0 32         0 384
##
## # hits in each cluster
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D    ClMulti         64 0 64         0 384
##
## # clusters detected per event
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D     ClNhits         64 0 64         0 384
#Display: 1D    ClNhitsOR       16 0 16
##
## Cluster center distribution
##              Name            ch/low/high     imin/imax(opt)
#Display: 1D     ClTotHits       384 0 384
##
#         X-Name  X-ch/low/high/id  Y-Name  Y ch/low/high/id  Condition(opt)
#Display: 2D ClTheta  100 0 25 -1    ClPhi  180 -180 180 -1
#Display: 2D EnergyOR 2000 -400 200 -1    Hits   384  0 384 -1
#Display: 2D TimeOR   2000 -400 200 -1    Hits   384  0 384 -1
#Display: 1D TimeOR 2000 -200 200
#Display: 1D Time 4000 -400 400 0 384
#
#
